building_id,damage_grade
826290,3
1016586,3
417251,2
199989,3
41040,3
329865,3
446380,2
573543,1
79534,1
543998,3
675804,1
631605,1
715430,3
727165,3
453777,3
887410,1
808062,2
1953,3
540933,1
623996,3
352967,3
709290,1
68067,3
968956,3
1012455,3
774608,1
240334,3
696228,2
559784,2
769031,3
474176,3
507163,2
603898,1
759753,3
645053,1
847961,3
163437,1
205013,2
937195,1
817641,3
343929,3
734640,3
906212,3
1001446,3
42716,2
419453,3
340413,3
721995,2
652323,1
458622,3
1005075,3
331964,1
931599,3
180058,3
1035486,1
922921,2
691109,2
244922,3
124734,2
545585,2
51735,3
668804,3
817800,3
505387,1
927828,3
667734,1
71864,1
275425,1
253666,3
38136,3
1045388,1
834056,3
830675,3
172719,2
281148,1
940273,3
321838,3
486381,2
653205,3
835269,3
81648,1
172425,3
727971,3
928472,3
895215,3
1023647,3
997859,1
29304,1
57153,3
528607,2
749817,2
706544,1
760999,2
778465,3
987945,3
177903,1
639871,1
829665,3
823007,1
877761,3
960378,3
994124,3
461282,2
569582,1
474338,1
446462,3
489129,2
66319,2
639951,3
4119,3
359974,1
543191,2
595402,3
1022182,1
216000,3
938235,3
292853,1
904254,3
694129,2
63746,3
925788,3
1040364,1
231970,2
667627,2
24760,3
281116,2
628374,3
927502,2
917261,3
925061,3
754879,1
648017,3
1048403,1
345848,1
206436,3
163503,1
612314,3
319962,3
652056,2
1014522,3
13140,3
214595,3
766431,3
127828,3
762655,3
79942,1
531579,3
762192,3
517526,3
790207,2
403017,3
325920,3
707937,1
788206,2
139898,3
296391,3
142435,3
133505,2
869304,3
842457,1
202608,3
161175,1
405360,2
86071,1
367521,1
432450,3
673069,1
580987,2
165889,3
482079,2
258213,2
746545,1
807496,1
63435,3
929945,3
454423,2
125564,3
1039578,2
821925,3
611670,1
848791,2
315114,2
806337,3
885249,1
44495,3
822683,3
65363,2
479789,3
935930,1
1038670,3
591363,3
897543,1
1021192,3
432497,3
626116,3
802777,3
458484,1
1016345,3
414200,3
332952,3
720464,1
674703,3
1010825,2
321516,2
417928,3
333110,1
182263,3
393724,2
39202,3
908606,2
396017,2
304135,3
164793,1
482805,2
943235,3
748629,1
533604,1
987726,3
183332,2
919789,3
525426,3
492097,3
445632,3
135396,3
89664,3
74349,1
431439,3
86065,1
32461,3
682601,2
842096,3
880209,3
729985,3
376156,3
1037740,2
870218,1
1030997,3
483615,3
710508,3
313014,1
454847,3
671272,3
53161,2
506799,3
268052,2
876028,3
760509,3
861075,2
365895,1
1007691,3
274188,2
309808,3
209749,3
318976,3
918521,2
395641,1
749278,1
267894,3
640918,1
152525,2
343831,2
1001165,3
924792,3
367506,1
334478,3
339989,3
339923,3
539661,3
933154,3
592975,2
954433,3
277788,1
307330,3
705397,2
583334,3
693735,1
518430,2
978725,1
653594,2
329473,2
207762,1
712636,3
538475,3
880616,1
118979,2
737798,1
366420,1
982240,3
486292,3
126336,3
96487,2
59634,3
664938,3
177258,3
965004,1
126895,2
265161,3
842959,2
173423,3
620874,3
323367,3
532370,3
612947,1
175841,3
275722,1
368768,1
120903,2
572270,3
308404,2
205929,1
840774,1
486200,2
412846,2
632415,2
1040817,3
628648,3
708385,1
909863,3
233843,1
111109,2
4292,3
800414,1
528939,1
833874,3
755543,3
874881,1
158145,3
589873,1
818158,3
858851,3
424589,1
762852,1
870345,3
634026,3
1018649,3
520532,3
940151,3
749772,3
898810,3
704627,3
975015,1
356457,3
287647,1
942541,1
594747,2
741464,1
91322,3
318398,2
927932,1
570044,3
443801,3
287863,3
535407,3
1017768,3
704824,2
740522,1
715884,3
132334,2
563372,3
771983,2
532594,1
423153,1
71122,3
398223,2
366404,3
238434,1
401221,3
349631,3
584806,1
927035,2
680955,2
90234,3
316892,1
1047200,2
415823,3
720019,3
852047,3
429279,3
787250,3
292896,1
753758,3
520399,2
624468,2
901271,2
230481,3
315428,1
113116,3
571049,2
949230,3
215504,1
896543,3
554433,2
1038953,1
168925,1
458736,2
806870,3
760371,3
618714,3
318145,3
536583,1
259130,1
500582,3
925915,3
86077,2
273217,2
350688,3
888691,3
146226,2
820883,3
525863,2
317365,3
223739,2
413605,3
524136,3
816052,3
478700,3
392273,1
634265,3
412986,3
668012,1
542492,1
732332,3
594982,3
67682,3
727629,2
37736,3
828278,3
91944,3
39638,3
983758,1
546088,3
103063,2
166373,2
424619,1
734119,3
251749,3
287239,3
1032709,3
422001,3
617850,3
1032294,3
943078,2
764108,3
234124,3
752055,3
903784,3
575256,1
300171,3
616284,3
243056,1
211269,3
359377,3
1012900,2
603982,1
608052,3
313351,3
214283,2
11017,2
833642,1
379498,1
583312,3
427877,3
241390,2
935643,2
894875,3
738062,1
569988,1
897228,3
897742,3
802442,2
378934,2
434104,2
130131,3
917504,3
381221,2
842945,3
19464,1
782611,1
678886,1
181643,3
468227,3
22122,2
673126,3
251086,3
1011460,3
865409,1
161348,2
944349,1
703805,1
379057,1
1031958,1
939133,1
699842,3
911850,2
39094,3
1011128,3
692163,3
618447,2
408273,1
664557,3
685263,3
153823,3
946135,3
973862,3
147075,3
358849,3
657631,2
227355,2
259404,3
676019,2
112975,3
301498,1
697832,1
62130,3
103664,1
267310,3
714969,3
563223,1
318160,3
905730,3
224906,1
951251,3
674971,2
556501,1
190313,2
269967,2
93171,3
814381,2
914057,3
4331,1
314332,2
316847,3
750027,2
102105,3
887552,3
588392,3
1004091,2
660054,3
704125,2
612306,3
694889,1
412612,3
949659,1
801510,1
169955,2
642259,3
82044,3
877316,3
360857,3
833784,1
421265,2
471919,3
297701,3
869548,1
939321,3
620062,1
783029,2
51891,1
943158,1
853263,3
757894,2
324907,3
301015,3
34666,1
378699,3
104751,2
259680,3
477024,1
825292,3
125276,2
521704,3
458784,2
492045,2
55288,3
461718,1
463178,1
821733,3
640126,1
1027551,3
109429,2
741166,1
431261,3
336147,3
39964,3
82447,1
1044850,3
363165,1
477063,3
138024,2
1008103,1
889218,2
931531,1
2922,3
883493,3
442767,2
951395,3
314494,3
88036,3
705353,3
536090,1
642505,3
116454,1
243354,3
538164,2
818210,3
732326,1
1006654,3
130803,2
644770,3
605417,3
353537,2
488394,1
594096,3
391578,2
25760,1
369955,2
18976,3
988973,3
725241,3
383180,3
820491,2
868557,2
254588,2
929901,3
1011643,2
614702,3
781560,1
531699,3
678120,3
9583,3
504972,3
484828,1
370796,1
124489,1
893653,3
104152,2
5533,2
30085,3
802619,1
138430,3
40504,2
456354,1
690267,1
197692,3
770574,3
321893,1
361256,3
756641,1
86005,3
457486,2
50276,1
579407,2
485678,3
543332,3
238843,1
57574,3
948385,1
900533,2
590421,1
502113,3
961122,1
548568,3
37646,3
318413,3
248449,1
820987,1
628283,1
589164,1
265063,1
245121,1
771015,2
717511,1
225200,1
11451,1
1374,2
1030810,1
950432,3
852734,3
532154,3
116157,3
917555,2
866869,3
712043,3
178034,1
670046,3
782494,3
305942,3
925513,3
356148,3
279932,2
49257,3
452498,3
445656,1
475079,2
623887,2
291814,2
740676,1
440988,3
578059,3
349622,1
64403,1
587609,3
462019,1
884731,3
61093,3
595448,3
469550,3
498825,1
691069,2
300188,1
456642,2
985913,2
260374,3
479829,1
881296,1
90970,3
340415,1
779807,3
597432,3
912303,1
467447,3
368068,3
207086,1
53665,3
458054,1
364935,3
30690,3
355897,1
954123,1
730526,2
121546,1
87515,3
659412,2
80885,3
451318,3
684580,3
404916,2
426415,1
335986,3
872123,3
502783,1
814431,3
537980,1
541801,2
164926,3
174699,1
432699,3
673198,1
572582,2
636377,3
87215,3
200284,3
139355,3
815643,3
152343,1
509782,3
95131,2
603803,3
742884,1
5131,3
206466,3
509106,3
170483,3
646997,1
854151,3
865174,3
399351,2
315218,3
561266,1
914524,3
845565,3
1049713,2
777483,3
282804,1
781009,3
251417,2
416032,1
404068,3
281507,3
18115,2
981798,1
368464,3
125975,1
901872,1
834186,3
215356,2
706519,3
647632,3
378645,1
83896,2
992557,1
123359,1
201195,1
459457,3
470938,2
509680,2
869612,3
185016,3
106665,3
81728,3
982291,1
862637,3
170836,3
736534,1
343073,2
32973,2
993314,3
219142,3
614937,2
1039817,3
145301,3
729808,3
385399,1
807471,3
942411,1
800609,1
951343,2
310961,3
256931,3
411445,1
541725,1
338618,3
683701,1
696406,1
841711,3
38085,3
108810,1
807038,1
1048790,1
689491,3
278467,3
176110,1
1052818,2
378835,3
73832,1
317184,2
314336,3
962331,2
616593,1
622750,3
478613,3
65879,2
870445,1
496426,3
686071,3
104274,3
50095,3
711641,2
88854,2
759844,1
674817,3
948830,3
265657,1
705412,3
980066,3
629351,1
116790,3
877579,1
781403,3
236423,2
146774,3
716073,1
905669,3
847689,1
986474,1
403223,1
672514,3
535861,3
96757,2
758819,3
367120,3
319374,3
908274,3
995785,3
416047,3
728074,3
389014,2
22159,3
779969,1
848549,3
841982,3
993506,3
647786,1
453916,1
1026030,3
941094,2
231313,3
94633,1
403987,2
204938,3
623940,2
190958,2
920541,2
375277,2
861681,3
229447,3
712068,3
146702,3
462048,2
743166,3
214461,3
884218,3
917637,3
264752,1
459530,3
371072,1
635906,1
791708,2
476346,3
524002,1
189853,2
83387,3
805017,3
360426,1
21372,3
79924,1
555525,2
587601,3
560189,3
258517,3
857200,3
751622,1
811792,2
403064,3
883431,2
186504,3
46643,2
763052,3
17402,3
890177,3
520057,3
813124,1
825547,2
429240,3
978836,1
860940,3
537736,3
778584,1
795670,3
891973,3
329457,3
753523,1
153928,2
948754,3
197055,2
900423,2
402445,3
191347,1
669916,1
460534,2
489883,1
916388,1
954983,2
98375,1
764776,3
702629,1
212531,3
310398,3
154721,3
346534,1
172050,3
405923,2
428442,3
894676,1
295962,3
533977,3
368460,3
936472,2
835645,3
413294,3
939323,3
126349,3
680581,3
499119,3
881381,1
15677,3
51472,3
661107,2
140667,3
230371,1
795162,3
21348,3
400932,3
1047288,1
415304,2
169364,1
178074,3
281231,3
4060,1
188073,3
992564,2
86895,3
838669,1
251159,1
945382,3
167927,3
766390,1
71018,3
415893,2
382779,3
289031,1
264217,3
670913,1
591316,2
624757,2
250674,2
873161,3
962200,3
185545,2
396854,3
123061,1
379523,3
477138,2
613578,2
555909,3
840455,3
36950,1
939011,3
786018,3
302522,1
205157,3
495689,1
567330,2
480366,1
700664,3
848039,3
196348,3
383896,3
364173,3
310285,1
255879,3
23339,1
918573,3
296993,1
973609,3
511876,2
45623,1
561826,3
864934,3
11987,1
149129,2
98410,3
932515,3
421394,2
486836,3
548882,3
679405,2
118935,3
379784,1
943229,1
691862,1
175809,3
1017630,2
131394,2
669939,3
891922,3
514559,1
418829,2
834883,2
7493,3
39443,1
188267,3
792519,2
33497,1
384158,3
549823,3
553971,3
645982,1
833252,3
463392,3
702612,1
421297,1
828235,1
904154,3
181944,3
663903,1
590976,1
606755,3
309290,3
879039,1
319453,2
726870,1
435457,1
270822,3
988469,1
740879,2
521020,2
213793,3
276687,1
818046,3
456935,1
169453,1
1032424,1
838996,3
415969,3
832138,2
300515,1
352028,2
483993,2
136231,3
583178,1
238706,1
190064,3
789660,2
93752,1
849862,1
488452,3
316025,1
179036,3
649036,3
122755,2
84887,1
238742,1
609441,3
753985,3
940750,1
199646,1
694027,1
560090,1
630363,1
503468,3
483073,2
472189,3
112013,2
751566,3
989842,1
557415,2
869866,3
288584,2
1000239,3
885328,1
127626,3
160262,3
375487,1
749089,1
743196,1
762422,1
902995,2
742896,3
809318,3
555248,3
590206,3
57455,1
1015819,2
222747,3
402519,2
19999,3
939824,3
338453,2
227386,3
995994,3
895001,3
581433,3
518082,1
10087,1
474509,3
543482,3
156610,1
383203,1
157896,3
397412,3
640732,1
31360,3
877202,3
460248,3
791260,3
836303,2
1013859,3
281024,2
512657,3
888481,3
792049,2
707,3
562559,2
614067,1
344796,1
51990,2
39433,3
714259,3
906003,3
833401,1
350994,3
270586,1
489731,1
436102,3
907909,3
851285,3
467106,1
1029978,1
151245,1
5094,2
227819,3
806189,2
544796,1
768619,3
602353,1
580598,3
83535,1
263515,2
558060,3
654739,3
736020,1
231719,3
433368,3
686464,3
159064,3
105688,3
1031235,2
693774,1
416512,2
758723,2
213966,3
289978,2
121750,3
168371,1
433929,3
983866,3
89878,3
136835,3
558314,3
984346,1
363936,3
102237,2
973668,2
388851,2
398415,3
531252,3
796,1
763046,3
1005924,1
2406,3
228238,2
297740,1
284657,3
877332,2
529767,2
527886,1
942105,1
612426,3
408854,2
164821,3
810940,3
110310,3
212248,3
693821,2
417066,3
313317,3
877464,1
790350,3
963249,1
156288,1
159558,2
121691,1
398976,1
313329,2
244735,3
461314,3
708984,3
703484,2
415298,1
18864,2
831455,3
624550,3
1032305,1
372510,3
733736,3
895224,3
551208,3
810930,3
102973,3
107905,3
427853,2
383689,1
640297,3
83031,3
395653,3
230507,3
347204,3
1015591,3
602955,3
645802,3
654922,3
1020409,2
242526,3
429856,3
264338,1
446376,3
385120,3
349858,1
980362,3
277366,1
881087,3
476608,3
476096,3
199294,3
697327,3
340752,3
540676,3
146802,1
149414,3
795371,3
819555,1
315042,3
673388,3
820155,2
1001779,3
163347,3
951993,3
406816,1
924654,2
793420,3
795567,3
138176,3
882961,3
556734,3
279760,1
936844,1
604038,2
589520,3
846384,3
942326,3
198960,1
57377,3
582287,3
122553,1
110280,1
248550,3
82649,3
924718,1
278597,2
931830,1
537739,3
376497,2
156787,2
987218,3
227339,3
701871,3
72083,2
80615,3
809005,1
13872,3
377523,2
428761,1
281564,3
41749,1
997896,2
995259,3
131889,3
846133,3
110971,3
841050,3
905814,2
838915,3
507260,2
379517,3
852861,2
848422,2
1049426,3
833917,3
467895,3
150791,3
146946,1
61721,3
162656,3
501173,3
183711,3
444878,3
322117,3
970807,3
697610,1
869791,3
667150,3
634417,3
454992,1
833499,3
206449,2
103437,3
862620,3
819801,3
502820,3
230035,3
456852,1
364425,3
247996,3
324271,3
447731,3
988021,1
715801,3
471066,3
313,3
1042879,2
545936,1
271819,3
373928,2
344087,3
532507,1
93257,1
929211,3
85328,3
235813,1
1016972,3
199696,2
1802,3
677374,3
165326,3
707205,2
68853,3
786678,2
1026695,1
700035,3
83648,3
375861,3
697950,3
671009,3
813724,3
387109,3
207568,3
640061,3
204084,2
81560,3
433322,2
765326,3
732412,3
381818,3
63618,1
46655,2
710358,3
967485,3
747013,1
560844,2
795713,2
68835,1
378255,3
126981,3
442672,1
676863,2
851494,3
401326,1
590758,2
44909,3
237747,3
856401,3
522005,1
1035423,2
432188,1
1039527,1
467734,2
44286,3
139215,3
612373,3
593254,3
332216,3
927631,3
612651,3
412191,1
232483,3
619227,1
807310,1
66500,3
68419,2
771864,1
964198,1
880171,2
66333,3
365774,2
665443,1
735633,3
265814,1
658328,3
63909,1
811707,3
152440,1
1016341,3
618363,3
650308,3
457271,3
1032941,3
227805,3
479016,3
866410,1
531451,3
292337,2
1005484,3
73991,1
366821,3
908732,3
667333,1
215197,1
894897,3
459277,3
138365,3
1042378,3
390170,3
986842,1
497152,2
588246,1
313754,2
658879,3
270141,1
135167,3
801080,1
390241,2
679307,3
549638,2
653482,2
466081,3
441274,3
593654,3
171896,2
643490,1
879821,3
460259,3
859363,1
530025,3
770784,2
430211,2
90669,1
565982,1
375806,1
304069,1
136127,1
673173,1
701635,1
479984,3
180076,3
922568,3
454935,3
68771,3
946528,1
122092,2
862555,3
77489,3
893243,2
323623,3
133712,3
775022,3
558615,1
549207,1
976399,3
417058,1
512105,3
41100,3
524035,2
138158,1
637551,3
249895,2
397469,3
574600,3
25146,2
792901,3
73187,3
92057,3
722497,3
446675,3
741358,1
307823,3
564518,1
219391,3
107542,3
631000,1
803635,3
241183,2
801689,3
196675,3
607549,1
861774,1
609576,2
671192,3
802406,3
671833,1
243775,1
212868,2
99038,3
193881,3
271913,3
352247,3
975793,2
224922,3
519800,3
474464,3
582491,1
920676,3
900033,1
801329,2
473747,3
103098,1
784452,3
423863,3
55005,3
855372,1
138646,3
401286,1
471875,2
18254,3
647376,1
546538,1
301773,3
656468,1
619517,3
1020561,2
928875,1
73856,2
813200,3
748054,1
137373,3
112080,2
387751,3
527217,3
381149,3
450111,2
694678,2
216060,3
612429,1
221901,2
814799,3
52798,3
480940,1
623400,3
283567,1
182418,3
1001742,3
593374,3
1026251,2
171122,1
125957,3
648957,3
137776,3
395531,3
261167,1
105104,2
467818,1
100011,3
355125,2
296552,3
987485,3
93074,3
334480,1
1034545,3
1038222,2
896557,1
403377,2
1034856,2
532536,3
24458,1
875297,3
965816,3
720010,3
718606,3
9300,3
94857,3
783056,3
923497,1
746519,3
643449,3
528570,3
840397,3
604753,1
417285,3
572303,3
923522,2
942781,1
639953,1
1036420,3
990660,3
140012,2
814994,1
493143,3
711871,3
258017,3
1047210,3
337407,3
398586,1
88294,3
165840,1
685862,3
652811,1
939355,3
443070,1
767264,3
691552,3
317385,2
607699,1
709835,2
309048,1
640846,1
972006,3
488845,3
1000659,2
281171,2
379243,1
315298,3
54919,2
379067,3
367312,3
647683,3
813613,1
1044194,3
692558,3
17884,1
719688,3
20498,3
632667,3
469807,1
1042435,3
204039,3
1032237,3
941626,3
736668,3
151142,1
206637,2
839448,1
794283,3
513866,1
371599,1
966229,3
892217,1
1624,3
85464,3
374761,3
531495,2
595596,3
495177,2
834435,3
415265,3
373599,1
687199,1
140198,1
380176,3
88188,3
977505,2
625121,3
242681,1
718351,3
757401,3
600876,3
886025,3
381309,2
138580,3
1001569,2
87829,3
114463,1
165040,3
612960,2
790306,3
892111,3
48058,1
431401,3
374005,3
232064,1
320216,3
109738,3
48699,3
434684,3
827236,3
673094,2
1021143,1
93551,1
512285,2
864800,3
887570,3
972776,1
791208,3
914230,1
41666,3
212638,3
13967,1
574089,2
306843,3
629928,3
460344,3
661369,3
514735,3
443410,3
58645,3
425635,3
163672,2
29889,3
817179,3
681412,2
863958,3
834443,3
205027,3
507321,1
30568,2
827186,1
74726,3
134016,3
369370,2
919977,3
825988,3
289632,2
239238,1
343061,1
909978,2
552104,3
718958,2
697850,2
183829,2
123730,1
211209,2
157695,3
317276,3
861337,3
697097,1
623633,3
33731,3
800310,3
63595,3
499135,2
752615,3
225399,3
223953,1
197859,3
177295,1
393000,3
523605,2
997734,3
361513,2
90453,3
461652,1
530624,1
956410,1
206907,3
34825,2
880022,3
384416,2
402729,3
306489,2
978854,1
811801,3
66624,1
660321,3
462018,1
1357,1
636263,3
31508,2
339130,3
39260,2
156841,3
37820,3
701727,3
470806,2
1040878,2
242755,1
835922,3
950508,3
535888,1
530287,2
558903,2
366764,1
385025,3
150584,3
94389,3
93520,1
926604,3
947,1
84773,3
390877,3
123477,3
350775,3
797534,2
628827,1
307771,2
944267,3
584162,3
958913,3
113361,1
777277,1
694349,3
507263,1
55246,1
772508,2
794129,3
46668,1
687527,2
307632,1
700225,3
466327,1
950512,3
798943,2
384580,1
755617,1
167338,2
293955,3
69353,1
938360,2
410207,3
842709,1
963503,1
807128,3
729815,2
235734,1
937120,1
522934,3
316715,1
593824,3
497722,3
840642,2
309978,3
739109,1
92557,2
839260,3
36325,1
640695,3
542701,2
910365,3
634322,2
2205,1
858480,3
864982,1
359824,3
543413,3
371657,1
318787,2
439123,2
342769,3
916421,3
727227,2
592335,1
328858,1
1022552,3
742513,1
351010,3
203487,3
897348,1
53103,3
187149,3
900865,3
164233,2
337373,1
916195,1
880850,2
96580,2
760516,3
331056,2
50439,1
232463,1
393652,2
252809,1
106161,1
1000426,1
407907,1
361179,3
9886,3
411575,3
334714,3
512,1
907512,2
466870,1
468976,1
434278,3
48546,3
85819,2
805961,3
695852,1
1000494,3
653658,3
681011,1
522302,3
287762,3
845587,3
564937,3
406398,3
107223,3
649768,1
890625,1
148870,2
1040551,3
323747,1
841249,2
298092,2
741740,1
234015,3
724433,3
319817,3
367664,2
377310,1
657135,3
789462,3
864383,1
659187,1
580778,1
369173,3
107316,3
893051,3
605930,2
998669,3
524655,1
148443,3
922191,2
270890,1
342018,3
723433,1
549116,1
369987,3
654399,3
43609,3
1028011,3
319143,3
274418,3
505877,3
456454,3
341616,3
657223,1
190649,1
186297,2
328396,3
412827,3
950879,1
464989,2
1016321,3
625970,2
984386,3
789185,3
971700,2
516197,3
367782,1
253654,1
948566,1
126665,1
921902,2
291004,3
378713,2
198223,1
955452,2
798648,3
526193,3
273379,1
86298,2
804827,1
373939,1
808163,1
93053,3
858820,2
710054,3
243086,3
158064,3
278672,1
122179,3
596256,2
648241,1
237470,1
748175,2
1038851,3
411430,3
741329,3
641846,3
1038257,2
580941,2
520523,3
500705,3
959845,3
456456,3
502033,3
488313,3
789610,3
668356,3
656490,1
609973,2
416406,3
366591,3
853305,3
877398,1
731586,1
605920,1
457298,1
165246,3
499860,3
604892,3
239289,3
184075,3
304952,3
926428,3
885113,3
758002,3
713827,3
573955,1
576461,1
786976,1
601854,3
470813,3
787190,3
362161,1
963709,1
934808,3
930807,2
73933,3
505231,1
812416,3
434771,2
396275,3
437082,1
832282,3
447867,2
1021674,3
291851,1
646353,1
984801,3
32321,3
759054,3
998568,3
278512,1
451687,3
471675,3
876391,3
577668,3
928581,3
734159,3
849974,3
10368,3
653756,3
525527,1
494734,3
541132,1
282122,3
731811,1
294593,1
873644,1
341692,2
611658,2
819667,2
13860,2
76067,1
271153,3
50577,2
109947,3
436541,3
315657,3
813243,1
206381,3
214902,2
95776,1
841218,3
336244,3
607573,1
502418,2
685884,3
249246,1
81421,3
616670,3
184736,3
391800,2
755775,2
867073,3
658604,3
176477,3
827820,2
504865,1
330719,3
411166,1
922886,3
858432,1
746021,3
254597,1
75478,1
518168,3
614609,2
510682,3
1015252,3
419301,3
307434,1
723993,3
267891,3
534595,3
542242,3
239049,2
718655,3
365330,3
717818,3
12046,3
176501,3
523952,3
218484,1
583600,1
70730,1
813682,2
1035662,3
260335,3
580552,3
673120,2
734674,3
1023675,1
864532,1
359907,3
527630,2
699257,3
194837,3
270351,2
801791,3
515422,2
343353,3
664783,3
79422,1
525793,3
636447,2
60950,3
895753,2
496011,3
303547,3
390301,1
8153,3
40936,3
529629,3
595298,2
926705,1
121560,3
921186,2
72015,1
960466,2
712646,3
91974,3
890980,3
71771,2
951080,3
566336,2
1043805,1
35110,2
1023099,3
199481,3
106168,3
682044,2
723481,3
933900,1
447105,1
620154,3
933412,2
839503,3
123633,3
99919,1
147031,1
457647,2
796250,1
988099,3
125556,2
554734,1
759580,1
51655,2
193115,3
412636,3
154767,3
635557,1
1039294,1
248389,2
107036,3
151108,3
92912,3
559805,3
91871,1
899906,2
574426,2
683820,3
498887,2
502302,3
999992,3
91549,2
61303,1
387429,2
97527,3
1003604,3
1051069,2
620840,2
492678,2
47437,2
398187,1
48653,2
772631,3
61868,3
838802,2
609151,2
853982,1
316918,1
662928,3
4196,3
415715,2
553075,3
846524,1
811916,3
322683,1
631193,3
1009666,3
71768,3
1001212,1
381110,3
75473,3
101504,3
545050,1
862801,1
1043843,2
577889,1
364673,3
306608,1
550456,1
739512,3
934606,3
579997,3
883181,3
656945,3
747850,3
649188,3
166686,1
635147,1
720369,3
648137,3
901912,3
141878,1
199771,2
848248,3
882819,1
992044,1
418113,3
504976,2
182807,3
666448,3
932852,3
388273,1
644983,2
413176,1
211317,3
688474,3
772873,3
965431,2
474355,1
254497,2
372483,2
583822,3
974972,1
843385,3
159506,2
1035204,1
1007124,2
285917,3
551023,3
470351,3
341987,1
938366,3
817971,3
161899,3
402202,3
841105,2
485960,3
877206,3
429592,1
677402,1
647234,1
1020279,3
386200,1
754307,3
991303,3
922850,1
79620,2
587899,1
546509,1
754691,1
978164,3
202909,1
841698,3
852177,3
251999,3
699931,3
890433,2
173615,3
552592,1
725401,3
530765,3
473094,3
1030501,3
177444,3
804649,2
60658,1
675170,3
572557,1
554298,1
494923,3
180491,1
195285,2
465932,3
485347,1
777146,3
123027,1
41403,3
911474,2
303235,3
98873,3
358850,3
339114,3
403904,2
737648,1
207859,1
598296,1
801718,3
304660,3
531685,3
496896,2
713988,1
503341,3
619090,2
149089,3
694583,2
615248,1
125460,3
923829,3
929423,1
856264,3
727398,3
689158,2
182811,1
52619,2
682621,3
1014733,3
949691,3
222946,2
409823,3
989744,3
545991,3
199128,1
921820,1
165573,2
715873,3
473160,3
591568,2
138864,3
543430,2
354131,3
344307,3
195335,2
850235,1
1013844,2
868396,3
727523,3
906575,3
600043,3
430560,3
765403,1
140002,3
948486,3
974906,1
1024097,1
644465,1
942521,3
508105,3
86898,3
542110,2
763095,1
59704,2
248581,3
756935,3
894366,3
506694,3
550765,2
949222,3
715501,2
863155,3
436530,3
349716,1
1036705,1
803467,1
626880,2
788552,3
554564,3
305086,3
928934,3
511585,3
699036,3
627750,1
