building_id,damage_grade
517526,2
790207,2
403017,2
325920,3
707937,1
788206,2
139898,3
296391,3
142435,3
133505,2
869304,3
842457,1
202608,3
161175,1
405360,2
86071,3
367521,2
432450,2
673069,2
580987,2
165889,3
482079,2
258213,2
746545,1
807496,1
63435,2
929945,2
454423,2
125564,3
1039578,2
821925,3
611670,2
848791,2
315114,2
806337,3
885249,2
44495,3
822683,3
65363,2
479789,3
935930,1
1038670,2
591363,3
897543,1
1021192,3
432497,3
626116,2
802777,3
458484,1
1016345,2
414200,3
332952,3
720464,1
674703,3
1010825,2
321516,2
417928,3
333110,3
182263,3
393724,2
39202,2
908606,2
396017,2
304135,2
164793,1
482805,3
943235,3
748629,1
533604,1
987726,3
183332,2
919789,3
525426,3
492097,3
445632,3
135396,3
89664,2
74349,1
431439,2
86065,2
32461,2
682601,3
842096,3
880209,3
729985,1
376156,3
1037740,2
870218,2
1030997,3
483615,3
710508,3
313014,3
454847,3
671272,2
53161,2
506799,3
268052,2
876028,2
760509,3
861075,2
365895,1
1007691,3
274188,2
309808,3
209749,2
318976,1
918521,2
395641,3
749278,1
267894,3
640918,2
152525,2
343831,2
1001165,3
924792,3
367506,2
334478,2
339989,3
339923,3
539661,3
933154,2
592975,2
954433,3
277788,2
307330,3
705397,2
583334,3
693735,1
518430,2
978725,2
653594,2
329473,2
207762,2
712636,2
538475,3
880616,1
118979,2
737798,1
366420,1
982240,3
486292,3
126336,3
96487,2
59634,3
664938,2
177258,3
965004,1
126895,2
265161,3
842959,2
173423,3
620874,3
323367,3
532370,3
612947,1
175841,3
275722,1
368768,1
120903,2
572270,3
308404,3
205929,1
840774,3
486200,2
412846,2
632415,2
1040817,3
628648,3
708385,2
909863,2
233843,2
111109,2
4292,3
800414,1
528939,1
833874,2
755543,2
874881,1
158145,3
589873,1
818158,3
858851,3
424589,1
762852,2
870345,3
634026,3
1018649,3
520532,2
940151,2
749772,3
898810,2
704627,3
975015,1
356457,3
287647,3
942541,1
594747,1
741464,1
91322,3
318398,2
927932,1
570044,1
443801,3
287863,1
535407,3
1017768,3
704824,2
740522,1
715884,3
132334,3
563372,3
771983,2
532594,1
423153,1
71122,2
398223,2
366404,3
238434,1
401221,3
349631,3
584806,1
927035,2
680955,2
90234,3
316892,1
1047200,2
415823,1
720019,3
852047,3
429279,3
787250,1
292896,2
753758,3
520399,2
624468,2
901271,2
230481,3
315428,1
113116,3
571049,2
949230,3
215504,2
896543,3
554433,2
1038953,2
168925,1
458736,3
806870,3
760371,3
618714,3
318145,3
536583,2
259130,2
500582,2
925915,3
86077,2
273217,2
350688,3
888691,3
146226,2
820883,3
525863,3
317365,3
223739,2
413605,2
524136,3
816052,2
478700,3
392273,1
634265,3
412986,3
668012,2
542492,1
732332,3
594982,3
67682,3
727629,3
37736,3
828278,3
91944,3
39638,1
983758,3
546088,2
103063,2
166373,2
424619,1
734119,2
251749,3
287239,3
1032709,3
422001,3
617850,2
1032294,3
943078,2
764108,3
234124,1
752055,3
903784,2
575256,1
300171,3
616284,3
243056,1
211269,3
359377,3
1012900,2
603982,3
608052,3
313351,3
214283,2
11017,2
833642,2
379498,2
583312,3
427877,2
241390,2
935643,1
894875,3
738062,1
569988,3
897228,3
897742,3
802442,3
378934,2
434104,2
130131,3
917504,2
381221,2
842945,3
19464,2
782611,3
678886,1
181643,3
468227,3
22122,2
673126,3
251086,2
1011460,3
865409,2
161348,2
944349,1
703805,1
379057,2
1031958,2
939133,1
699842,3
911850,2
39094,3
1011128,3
692163,3
618447,3
408273,1
664557,3
685263,3
153823,2
946135,3
973862,3
147075,3
358849,3
657631,2
227355,2
259404,3
676019,2
112975,3
301498,1
697832,1
62130,3
103664,2
267310,3
714969,3
563223,2
318160,3
905730,3
224906,1
951251,3
674971,3
556501,2
190313,2
269967,2
93171,2
814381,2
914057,3
4331,1
314332,2
316847,2
750027,2
102105,1
887552,3
588392,3
1004091,2
660054,3
704125,2
612306,1
694889,2
412612,3
949659,2
801510,2
169955,3
642259,2
82044,3
877316,3
360857,3
833784,1
421265,2
471919,3
297701,3
869548,2
939321,2
620062,1
783029,2
51891,2
943158,2
853263,3
757894,2
324907,3
301015,3
34666,1
378699,2
104751,2
259680,3
477024,1
825292,2
125276,2
521704,2
458784,2
492045,2
55288,3
461718,3
463178,1
821733,3
640126,1
1027551,3
109429,2
741166,2
431261,2
336147,2
39964,3
82447,2
1044850,2
363165,1
477063,3
138024,2
1008103,2
889218,2
931531,2
2922,3
883493,2
442767,3
951395,3
314494,2
88036,3
705353,2
536090,1
642505,1
116454,1
243354,3
538164,2
818210,2
732326,1
1006654,3
130803,2
644770,3
605417,3
353537,2
488394,1
594096,3
391578,2
25760,1
369955,2
18976,3
988973,3
725241,2
383180,3
820491,2
868557,1
254588,1
929901,2
1011643,2
614702,3
781560,1
531699,3
678120,3
9583,3
504972,3
484828,2
370796,1
124489,1
893653,2
104152,2
5533,2
30085,3
802619,2
138430,3
40504,2
456354,1
690267,2
197692,3
770574,3
321893,3
361256,3
756641,1
86005,3
457486,2
50276,2
579407,2
485678,3
543332,2
238843,3
57574,3
948385,2
900533,2
590421,1
502113,3
961122,1
548568,3
37646,3
318413,3
248449,1
820987,1
628283,1
589164,1
265063,1
245121,2
771015,2
717511,1
225200,1
11451,2
1374,2
1030810,1
950432,3
852734,3
532154,2
116157,3
917555,2
866869,3
712043,3
178034,1
670046,1
782494,3
305942,2
925513,2
356148,3
279932,3
49257,3
452498,3
445656,1
475079,2
623887,2
291814,3
740676,1
440988,3
578059,3
349622,2
64403,1
587609,3
462019,1
884731,3
61093,3
595448,2
469550,3
498825,1
691069,2
300188,1
456642,2
985913,3
260374,3
479829,1
881296,1
90970,3
340415,1
779807,3
597432,2
912303,3
467447,3
368068,3
207086,1
53665,3
458054,2
364935,3
30690,3
355897,1
954123,1
730526,2
121546,1
87515,3
659412,2
80885,3
451318,3
684580,2
404916,2
426415,2
335986,2
872123,1
502783,2
814431,3
537980,1
541801,2
164926,2
174699,1
432699,2
673198,1
572582,2
636377,3
87215,3
200284,2
139355,2
815643,3
152343,1
509782,3
95131,2
603803,3
742884,3
5131,3
206466,3
509106,3
170483,3
646997,2
854151,3
865174,3
399351,2
315218,3
561266,2
914524,2
845565,3
1049713,2
777483,3
282804,1
781009,2
251417,2
416032,1
404068,3
281507,3
18115,2
981798,1
368464,3
125975,1
901872,3
834186,3
215356,2
706519,3
647632,3
378645,1
83896,2
992557,1
123359,1
201195,1
459457,3
470938,2
509680,2
869612,3
185016,3
106665,3
81728,3
982291,2
862637,3
170836,3
736534,1
343073,3
32973,2
993314,3
219142,2
614937,2
1039817,3
145301,3
729808,3
385399,3
807471,3
942411,1
800609,1
951343,2
310961,2
256931,3
411445,3
541725,2
338618,3
683701,1
696406,2
841711,3
38085,3
108810,1
807038,1
1048790,2
689491,3
278467,3
176110,2
1052818,2
378835,2
73832,1
317184,2
314336,3
962331,2
616593,2
622750,3
478613,3
65879,2
870445,1
496426,3
686071,3
104274,3
50095,3
711641,2
88854,2
759844,1
674817,2
948830,3
265657,1
705412,3
980066,3
629351,1
116790,3
877579,2
781403,3
236423,2
146774,2
716073,2
905669,1
847689,1
986474,1
403223,1
672514,3
535861,3
96757,2
758819,3
367120,3
319374,3
908274,3
995785,3
416047,3
728074,3
389014,3
22159,3
779969,2
848549,3
841982,2
993506,3
647786,2
453916,1
1026030,3
941094,2
231313,2
94633,1
403987,3
204938,3
623940,3
190958,2
920541,2
375277,2
861681,3
229447,2
712068,2
146702,2
462048,2
743166,3
214461,3
884218,2
917637,3
264752,1
459530,3
371072,2
635906,2
791708,2
476346,3
524002,2
189853,2
83387,3
805017,3
360426,1
21372,3
79924,1
555525,2
587601,2
560189,2
258517,3
857200,3
751622,1
811792,2
403064,2
883431,2
186504,3
46643,2
763052,3
17402,3
890177,3
520057,3
813124,1
825547,2
429240,3
978836,1
860940,3
537736,3
778584,1
795670,3
891973,3
329457,3
753523,2
153928,2
948754,2
197055,2
900423,2
402445,3
191347,1
669916,1
460534,2
489883,1
916388,1
954983,2
98375,2
764776,3
702629,2
212531,3
310398,3
154721,3
346534,1
172050,3
405923,2
428442,3
894676,2
295962,2
533977,2
368460,2
936472,2
835645,3
413294,3
939323,2
126349,3
680581,3
499119,2
881381,1
15677,3
51472,3
661107,2
140667,3
230371,1
795162,3
21348,3
400932,3
1047288,1
415304,2
169364,2
178074,3
281231,3
4060,1
188073,3
992564,2
86895,3
838669,1
251159,3
945382,3
167927,3
766390,3
71018,1
415893,3
382779,2
289031,2
264217,2
670913,2
591316,2
624757,2
250674,2
873161,1
962200,3
185545,2
396854,3
123061,1
379523,3
477138,2
613578,1
555909,3
840455,3
36950,1
939011,2
786018,3
302522,3
205157,3
495689,1
567330,2
480366,2
700664,2
848039,2
196348,3
383896,2
364173,3
310285,1
255879,3
23339,2
918573,3
296993,2
973609,2
511876,2
45623,2
561826,2
864934,2
11987,1
149129,2
98410,3
932515,3
421394,2
486836,1
548882,2
679405,3
118935,2
379784,1
943229,1
691862,1
175809,3
1017630,2
131394,3
669939,3
891922,3
514559,2
418829,2
834883,1
7493,3
39443,2
188267,2
792519,2
33497,1
384158,3
549823,3
553971,3
645982,1
833252,1
463392,3
702612,2
421297,1
828235,1
904154,3
181944,2
663903,1
590976,2
606755,2
309290,3
879039,1
319453,3
726870,1
435457,1
270822,3
988469,1
740879,2
521020,2
213793,2
276687,1
818046,2
456935,2
169453,2
1032424,1
838996,3
415969,2
832138,2
300515,2
352028,2
483993,2
136231,3
583178,1
238706,2
190064,2
789660,2
93752,2
849862,1
488452,2
316025,1
179036,2
649036,2
122755,2
84887,2
238742,2
609441,3
753985,2
940750,1
199646,1
694027,2
560090,1
630363,1
503468,3
483073,2
472189,3
112013,2
751566,2
989842,2
557415,2
869866,3
288584,2
1000239,3
885328,3
127626,2
160262,3
375487,1
749089,1
743196,2
762422,2
902995,2
742896,3
809318,3
555248,3
590206,3
57455,1
1015819,2
222747,3
402519,2
19999,3
939824,3
338453,3
227386,3
995994,1
895001,2
581433,3
518082,1
10087,2
474509,3
543482,1
156610,1
383203,2
157896,1
397412,3
640732,1
31360,3
877202,1
460248,3
791260,3
836303,2
1013859,3
281024,2
512657,3
888481,2
792049,2
707,3
562559,2
614067,2
344796,1
51990,2
39433,2
714259,3
906003,2
833401,2
350994,3
270586,2
489731,2
436102,1
907909,3
851285,2
467106,2
1029978,1
151245,1
5094,3
227819,3
806189,2
544796,1
768619,3
602353,1
580598,3
83535,2
263515,2
558060,2
654739,3
736020,1
231719,3
433368,3
686464,2
159064,3
105688,2
1031235,2
693774,1
416512,2
758723,2
213966,3
289978,2
121750,2
168371,1
433929,3
983866,3
89878,1
136835,3
558314,3
984346,2
363936,3
102237,2
973668,2
388851,2
398415,3
531252,3
796,3
763046,2
1005924,2
2406,3
228238,3
297740,1
284657,3
877332,2
529767,3
527886,2
942105,1
612426,3
408854,2
164821,2
810940,3
110310,3
212248,3
693821,2
417066,2
313317,2
877464,1
790350,3
963249,1
156288,1
159558,2
121691,1
398976,2
313329,3
244735,2
461314,3
708984,3
703484,1
415298,1
18864,2
831455,3
624550,3
1032305,1
372510,3
733736,3
895224,3
551208,2
810930,3
102973,3
107905,2
427853,2
383689,1
640297,2
83031,3
395653,2
230507,3
347204,2
1015591,3
602955,3
645802,2
654922,3
1020409,2
242526,3
429856,3
264338,1
446376,3
385120,2
349858,1
980362,3
277366,2
881087,2
476608,3
476096,2
199294,2
697327,2
340752,3
540676,3
146802,1
149414,3
795371,2
819555,1
315042,3
673388,3
820155,2
1001779,1
163347,2
951993,2
406816,1
924654,2
793420,3
795567,3
138176,3
882961,3
556734,3
279760,1
936844,2
604038,2
589520,3
846384,2
942326,3
198960,1
57377,3
582287,3
122553,1
110280,2
248550,3
82649,2
924718,2
278597,2
931830,1
537739,3
376497,2
156787,2
987218,3
227339,3
701871,3
72083,2
80615,3
809005,2
13872,3
377523,2
428761,1
281564,3
41749,1
997896,2
995259,3
131889,3
846133,2
110971,3
841050,2
905814,2
838915,2
507260,2
379517,3
852861,2
848422,2
1049426,3
833917,3
467895,2
150791,3
146946,1
61721,3
162656,3
501173,3
183711,3
444878,3
322117,2
970807,3
697610,1
869791,3
667150,3
634417,3
454992,1
833499,3
206449,2
103437,3
862620,3
819801,2
502820,3
230035,2
456852,1
364425,3
247996,2
324271,2
447731,3
988021,1
715801,3
471066,3
313,3
1042879,3
545936,3
271819,3
373928,2
344087,3
532507,1
93257,1
929211,3
85328,3
235813,3
1016972,2
199696,2
1802,3
677374,3
165326,3
707205,2
68853,3
786678,3
1026695,1
700035,2
83648,3
375861,3
697950,2
671009,3
813724,3
387109,2
207568,3
640061,3
204084,2
81560,3
433322,2
765326,2
732412,3
381818,3
63618,3
46655,2
710358,3
967485,3
747013,3
560844,2
795713,2
68835,2
378255,2
126981,3
442672,1
676863,2
851494,3
401326,3
590758,2
44909,3
237747,3
856401,2
522005,3
1035423,2
432188,2
1039527,2
467734,2
44286,3
139215,3
612373,2
593254,3
332216,3
927631,3
612651,3
412191,2
232483,2
619227,1
807310,1
66500,3
68419,1
771864,1
964198,1
880171,1
66333,3
365774,2
665443,1
735633,3
265814,1
658328,3
63909,1
811707,3
152440,1
1016341,2
618363,3
650308,3
457271,2
1032941,2
227805,2
479016,3
866410,1
531451,3
292337,2
1005484,3
73991,1
366821,3
908732,1
667333,2
215197,1
894897,3
459277,2
138365,2
1042378,3
390170,3
986842,1
497152,2
588246,1
313754,3
658879,3
270141,1
135167,3
801080,2
390241,2
679307,3
549638,2
653482,2
466081,3
441274,3
593654,2
171896,2
643490,1
879821,3
460259,3
859363,3
530025,3
770784,2
430211,2
90669,2
565982,2
375806,1
304069,1
136127,1
673173,2
701635,1
479984,3
180076,3
922568,3
454935,1
68771,1
946528,1
122092,2
862555,2
77489,2
893243,2
323623,3
133712,3
775022,3
558615,1
549207,1
976399,3
417058,1
512105,3
41100,2
524035,2
138158,1
637551,2
249895,1
397469,3
574600,2
25146,2
792901,3
73187,2
92057,3
722497,3
446675,3
741358,1
307823,3
564518,1
219391,2
107542,3
631000,2
803635,3
241183,2
801689,3
196675,3
607549,1
861774,2
609576,2
671192,3
802406,3
671833,1
243775,1
212868,2
99038,3
193881,3
271913,3
352247,2
975793,2
224922,3
519800,2
474464,2
582491,1
920676,2
900033,2
801329,2
473747,3
103098,1
784452,2
423863,3
55005,3
855372,2
138646,3
401286,1
471875,2
18254,3
647376,1
546538,1
301773,3
656468,2
619517,3
1020561,2
928875,3
73856,2
813200,3
748054,2
137373,3
112080,3
387751,3
527217,3
381149,3
450111,3
694678,3
216060,3
612429,2
221901,2
814799,3
52798,3
480940,1
623400,3
283567,2
182418,2
1001742,3
593374,3
1026251,2
171122,1
125957,2
648957,3
137776,2
395531,2
261167,2
105104,2
467818,2
100011,3
355125,2
296552,2
987485,2
93074,3
334480,1
1034545,3
1038222,2
896557,1
403377,2
1034856,2
532536,3
24458,1
875297,2
965816,3
720010,2
718606,3
9300,2
94857,3
783056,3
923497,1
746519,3
643449,2
528570,3
840397,2
604753,1
417285,3
572303,3
923522,2
942781,2
639953,1
1036420,3
990660,3
140012,2
814994,1
493143,3
711871,3
258017,3
1047210,3
337407,3
398586,2
88294,3
165840,1
685862,2
652811,1
939355,3
443070,2
767264,3
691552,2
317385,2
607699,1
709835,2
309048,1
640846,2
972006,2
488845,3
1000659,2
281171,2
379243,2
315298,2
54919,3
379067,3
367312,3
647683,3
813613,1
1044194,3
692558,3
17884,3
719688,3
20498,2
632667,2
469807,1
1042435,3
204039,3
1032237,3
941626,2
736668,3
151142,1
206637,2
839448,1
794283,3
513866,1
371599,1
966229,3
892217,1
1624,3
85464,3
374761,2
531495,3
595596,2
495177,2
834435,2
415265,3
373599,1
687199,3
140198,2
380176,3
88188,3
977505,2
625121,3
242681,1
718351,3
757401,3
600876,3
886025,2
381309,2
138580,3
1001569,3
87829,3
114463,2
165040,3
612960,2
790306,1
892111,2
48058,2
431401,3
374005,2
232064,1
320216,3
109738,2
48699,2
434684,3
827236,3
673094,2
1021143,1
93551,2
512285,2
864800,3
887570,3
972776,1
791208,3
914230,1
41666,2
212638,3
13967,1
574089,3
306843,3
629928,3
460344,2
661369,3
514735,3
443410,3
58645,2
425635,3
163672,3
29889,3
817179,3
681412,2
863958,3
834443,3
205027,3
507321,1
30568,2
827186,2
74726,3
134016,3
369370,2
919977,3
825988,3
289632,2
239238,1
343061,1
909978,2
552104,2
718958,3
697850,2
183829,2
123730,2
211209,2
157695,3
317276,2
861337,2
697097,1
623633,3
33731,3
800310,3
63595,2
499135,3
752615,2
225399,3
223953,1
197859,3
177295,1
393000,3
523605,2
997734,3
361513,2
90453,3
461652,1
530624,2
956410,1
206907,3
34825,2
880022,2
384416,2
402729,3
306489,2
978854,2
811801,3
66624,2
660321,3
462018,2
1357,1
636263,2
31508,2
339130,3
39260,2
156841,3
37820,3
701727,3
470806,2
1040878,2
242755,3
835922,3
950508,3
535888,2
530287,3
558903,2
366764,1
385025,3
150584,3
94389,1
93520,1
926604,2
947,3
84773,3
390877,1
123477,3
350775,1
797534,2
628827,2
307771,2
944267,3
584162,3
958913,3
113361,2
777277,1
694349,3
507263,1
55246,1
772508,2
794129,3
46668,2
687527,2
307632,1
700225,2
466327,2
950512,3
798943,2
384580,2
755617,2
167338,2
293955,3
69353,2
938360,3
410207,3
842709,1
963503,1
807128,3
729815,1
235734,2
937120,2
522934,2
316715,2
593824,3
497722,3
840642,2
309978,2
739109,1
92557,2
839260,2
36325,1
640695,3
542701,1
910365,2
634322,2
2205,2
858480,3
864982,2
359824,3
543413,2
371657,1
318787,2
439123,2
342769,3
916421,3
727227,3
592335,2
328858,1
1022552,2
742513,1
351010,3
203487,2
897348,1
53103,1
187149,2
900865,3
164233,3
337373,2
916195,2
880850,2
96580,2
760516,3
331056,2
50439,1
232463,1
393652,3
252809,1
106161,1
1000426,2
407907,1
361179,3
9886,2
411575,3
334714,3
512,2
907512,2
466870,1
468976,1
434278,1
48546,3
85819,2
805961,3
695852,1
1000494,2
653658,3
681011,1
522302,2
287762,3
845587,3
564937,2
406398,2
107223,3
649768,2
890625,1
148870,2
1040551,3
323747,1
841249,3
298092,2
741740,1
234015,2
724433,3
319817,3
367664,2
377310,2
657135,3
789462,3
864383,2
659187,1
580778,1
369173,3
107316,3
893051,3
605930,2
998669,3
524655,1
148443,3
922191,2
270890,1
342018,3
723433,2
549116,1
369987,3
654399,3
43609,3
1028011,1
319143,3
274418,2
505877,2
456454,2
341616,3
657223,1
190649,1
186297,3
328396,3
412827,3
950879,2
464989,2
1016321,3
625970,2
984386,3
789185,3
971700,2
516197,2
367782,1
253654,2
948566,2
126665,1
921902,2
291004,3
378713,3
198223,2
955452,2
798648,3
526193,3
273379,1
86298,2
804827,1
373939,1
808163,1
93053,3
858820,2
710054,3
243086,3
158064,3
278672,1
122179,3
596256,2
648241,1
237470,2
748175,2
1038851,2
411430,2
741329,3
641846,2
1038257,2
580941,2
520523,3
500705,3
959845,2
456456,3
502033,2
488313,3
789610,1
668356,3
656490,3
609973,2
416406,3
366591,3
853305,2
877398,3
731586,2
605920,1
457298,3
165246,2
499860,3
604892,2
239289,3
184075,3
304952,3
926428,3
885113,2
758002,2
713827,2
573955,1
576461,2
786976,1
601854,3
470813,3
787190,3
362161,2
963709,1
934808,3
930807,3
73933,3
505231,1
812416,3
434771,1
396275,3
437082,1
832282,3
447867,2
1021674,2
291851,2
646353,2
984801,3
32321,2
759054,3
998568,3
278512,2
451687,2
471675,3
876391,3
577668,3
928581,2
734159,3
849974,3
10368,3
653756,2
525527,1
494734,2
541132,1
282122,3
731811,1
294593,3
873644,1
341692,2
611658,2
819667,3
13860,2
76067,2
271153,3
50577,2
109947,3
436541,2
315657,3
813243,1
206381,2
214902,2
95776,2
841218,2
336244,3
607573,1
502418,2
685884,3
249246,3
81421,3
616670,1
184736,3
391800,2
755775,3
867073,3
658604,3
176477,2
827820,2
504865,2
330719,3
411166,2
922886,3
858432,1
746021,2
254597,3
75478,1
518168,3
614609,2
510682,3
1015252,2
419301,1
307434,1
723993,2
267891,3
534595,3
542242,3
239049,2
718655,3
365330,3
717818,3
12046,3
176501,2
523952,3
218484,1
583600,1
70730,1
813682,2
1035662,2
260335,2
580552,3
673120,2
734674,3
1023675,1
864532,1
359907,3
527630,2
699257,3
194837,3
270351,2
801791,3
515422,2
343353,2
664783,3
79422,1
525793,3
636447,2
60950,2
895753,2
496011,2
303547,3
390301,3
8153,3
40936,3
529629,3
595298,2
926705,1
121560,3
921186,2
72015,2
960466,2
712646,3
91974,3
890980,1
71771,2
951080,3
566336,2
1043805,1
35110,2
1023099,2
199481,3
106168,3
682044,2
723481,2
933900,1
447105,1
620154,3
933412,2
839503,2
123633,3
99919,1
147031,2
457647,2
796250,1
988099,1
125556,2
554734,1
759580,2
51655,3
193115,3
412636,2
154767,3
635557,2
1039294,2
248389,2
107036,3
151108,3
92912,3
559805,3
91871,1
899906,2
574426,2
683820,3
498887,2
502302,3
999992,3
91549,2
61303,2
387429,2
97527,3
1003604,3
1051069,2
620840,2
492678,2
47437,2
398187,1
48653,2
772631,3
61868,2
838802,2
609151,2
853982,1
316918,3
662928,2
4196,3
415715,2
553075,3
846524,1
811916,3
322683,2
631193,3
1009666,3
71768,3
1001212,2
381110,3
75473,3
101504,3
545050,1
862801,1
1043843,2
577889,2
364673,3
306608,1
550456,2
739512,3
934606,2
579997,3
883181,3
656945,3
747850,3
649188,3
166686,2
635147,2
720369,2
648137,3
901912,2
141878,2
199771,3
848248,3
882819,2
992044,1
418113,3
504976,2
182807,2
666448,3
932852,3
388273,1
644983,2
413176,1
211317,3
688474,2
772873,3
965431,2
474355,1
254497,2
372483,2
583822,3
974972,1
843385,3
159506,2
1035204,3
1007124,2
285917,3
551023,3
470351,3
341987,1
938366,3
817971,2
161899,2
402202,2
841105,1
485960,2
877206,3
429592,3
677402,1
647234,2
1020279,3
386200,2
754307,2
991303,3
922850,1
79620,2
587899,1
546509,1
754691,3
978164,3
202909,1
841698,2
852177,3
251999,3
699931,3
890433,2
173615,2
552592,1
725401,3
530765,2
473094,3
1030501,3
177444,3
804649,2
60658,1
675170,3
572557,2
554298,2
494923,3
180491,2
195285,3
465932,3
485347,1
777146,3
123027,1
41403,3
911474,2
303235,3
98873,2
358850,3
339114,2
403904,2
737648,1
207859,2
598296,1
801718,2
304660,3
531685,2
496896,2
713988,1
503341,3
619090,3
149089,2
694583,2
615248,1
125460,3
923829,3
929423,3
856264,2
727398,3
689158,2
182811,1
52619,2
682621,2
1014733,3
949691,3
222946,2
409823,3
989744,3
545991,2
199128,2
921820,2
165573,2
715873,2
473160,2
591568,2
138864,3
543430,2
354131,1
344307,3
195335,2
850235,1
1013844,2
868396,3
727523,3
906575,3
600043,3
430560,3
765403,2
140002,3
948486,3
974906,1
1024097,3
644465,1
942521,2
508105,3
86898,3
542110,1
763095,1
59704,2
248581,3
756935,3
894366,3
506694,2
550765,2
949222,3
715501,2
863155,3
436530,3
349716,2
1036705,1
803467,2
626880,2
788552,3
554564,3
305086,3
928934,3
511585,3
699036,3
627750,1
